"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","GNI","TOT","USD_CAP","A","2001",12398.040175,
"SVK","GNI","TOT","USD_CAP","A","2002",13275.252862,
"SVK","GNI","TOT","USD_CAP","A","2003",13469.054444,
"SVK","GNI","TOT","USD_CAP","A","2004",14603.825889,
"SVK","GNI","TOT","USD_CAP","A","2005",16172.79818,
"SVK","GNI","TOT","USD_CAP","A","2006",18303.861778,
"SVK","GNI","TOT","USD_CAP","A","2007",20526.346546,
"SVK","GNI","TOT","USD_CAP","A","2008",23205.985498,
"SVK","GNI","TOT","USD_CAP","A","2009",22842.316301,
"SVK","GNI","TOT","USD_CAP","A","2010",24509.807683,
"SVK","GNI","TOT","USD_CAP","A","2011",25186.139212,
"SVK","GNI","TOT","USD_CAP","A","2012",26520.135878,
"SVK","GNI","TOT","USD_CAP","A","2013",27795.649655,
"SVK","GNI","TOT","USD_CAP","A","2014",28674.793761,
"SVK","GNI","TOT","USD_CAP","A","2015",29204.484334,
"SVK","GNI","TOT","USD_CAP","A","2016",28888.491541,
"SVK","GNI","TOT","USD_CAP","A","2017",29626.940699,
"SVK","GNI","TOT","USD_CAP","A","2018",32110.776232,
"SVK","GNI","TOT","USD_CAP","A","2019",32929.704552,
"ESP","GNI","TOT","USD_CAP","A","2000",21446.347591,
"ESP","GNI","TOT","USD_CAP","A","2001",22688.191541,
"ESP","GNI","TOT","USD_CAP","A","2002",24100.223742,
"ESP","GNI","TOT","USD_CAP","A","2003",24809.925315,
"ESP","GNI","TOT","USD_CAP","A","2004",25916.289065,
"ESP","GNI","TOT","USD_CAP","A","2005",27219.851574,
"ESP","GNI","TOT","USD_CAP","A","2006",30136.717378,
"ESP","GNI","TOT","USD_CAP","A","2007",31627.880657,
"ESP","GNI","TOT","USD_CAP","A","2008",32319.466405,
"ESP","GNI","TOT","USD_CAP","A","2009",31497.964382,
"ESP","GNI","TOT","USD_CAP","A","2010",31254.460383,
"ESP","GNI","TOT","USD_CAP","A","2011",31309.918258,
"ESP","GNI","TOT","USD_CAP","A","2012",31470.889597,
"ESP","GNI","TOT","USD_CAP","A","2013",32235.937123,
"ESP","GNI","TOT","USD_CAP","A","2014",33421.374885,
"ESP","GNI","TOT","USD_CAP","A","2015",34921.365455,
"ESP","GNI","TOT","USD_CAP","A","2016",37405.8269,
"ESP","GNI","TOT","USD_CAP","A","2017",39721.373696,
"ESP","GNI","TOT","USD_CAP","A","2018",42143.925769,"P"
"ESP","GNI","TOT","USD_CAP","A","2019",43535.511246,"P"
"SWE","GNI","TOT","USD_CAP","A","2000",29649.169083,
"SWE","GNI","TOT","USD_CAP","A","2001",29963.274514,
"SWE","GNI","TOT","USD_CAP","A","2002",31014.819429,
"SWE","GNI","TOT","USD_CAP","A","2003",32317.697837,
"SWE","GNI","TOT","USD_CAP","A","2004",34021.784242,
"SWE","GNI","TOT","USD_CAP","A","2005",34710.669581,
"SWE","GNI","TOT","USD_CAP","A","2006",38657.646059,
"SWE","GNI","TOT","USD_CAP","A","2007",42079.193059,
"SWE","GNI","TOT","USD_CAP","A","2008",43612.342991,
"SWE","GNI","TOT","USD_CAP","A","2009",41254.519907,
"SWE","GNI","TOT","USD_CAP","A","2010",43404.168036,
"SWE","GNI","TOT","USD_CAP","A","2011",45519.61439,
"SWE","GNI","TOT","USD_CAP","A","2012",46472.577253,
"SWE","GNI","TOT","USD_CAP","A","2013",47352.417031,
"SWE","GNI","TOT","USD_CAP","A","2014",48180.628933,
"SWE","GNI","TOT","USD_CAP","A","2015",49495.024665,
"SWE","GNI","TOT","USD_CAP","A","2016",50721.159763,
"SWE","GNI","TOT","USD_CAP","A","2017",53001.599424,
"SWE","GNI","TOT","USD_CAP","A","2018",56222.104249,
"SWE","GNI","TOT","USD_CAP","A","2019",58093.76579,
"CHE","GNI","TOT","USD_CAP","A","2000",38743.964904,
"CHE","GNI","TOT","USD_CAP","A","2001",38989.792823,
"CHE","GNI","TOT","USD_CAP","A","2002",39443.185239,
"CHE","GNI","TOT","USD_CAP","A","2003",40925.477836,
"CHE","GNI","TOT","USD_CAP","A","2004",42377.435184,
"CHE","GNI","TOT","USD_CAP","A","2005",44779.179897,
"CHE","GNI","TOT","USD_CAP","A","2006",49391.755278,
"CHE","GNI","TOT","USD_CAP","A","2007",51010.177941,
"CHE","GNI","TOT","USD_CAP","A","2008",50266.495059,
"CHE","GNI","TOT","USD_CAP","A","2009",54020.229245,
"CHE","GNI","TOT","USD_CAP","A","2010",57808.372782,
"CHE","GNI","TOT","USD_CAP","A","2011",58507.036543,
"CHE","GNI","TOT","USD_CAP","A","2012",61142.154359,
"CHE","GNI","TOT","USD_CAP","A","2013",63433.936763,
"CHE","GNI","TOT","USD_CAP","A","2014",64214.212267,
"CHE","GNI","TOT","USD_CAP","A","2015",67433.112697,
"CHE","GNI","TOT","USD_CAP","A","2016",68443.99476,
"CHE","GNI","TOT","USD_CAP","A","2017",68087.299809,"P"
"CHE","GNI","TOT","USD_CAP","A","2018",72450.001301,"P"
"CHE","GNI","TOT","USD_CAP","A","2019",75810.878252,"P"
"GBR","GNI","TOT","USD_CAP","A","2000",26523.435802,
"GBR","GNI","TOT","USD_CAP","A","2001",27933.342427,
"GBR","GNI","TOT","USD_CAP","A","2002",29374.405104,
"GBR","GNI","TOT","USD_CAP","A","2003",30624.229,
"GBR","GNI","TOT","USD_CAP","A","2004",32255.48176,
"GBR","GNI","TOT","USD_CAP","A","2005",33026.859069,
"GBR","GNI","TOT","USD_CAP","A","2006",34702.890241,
"GBR","GNI","TOT","USD_CAP","A","2007",35339.33132,
"GBR","GNI","TOT","USD_CAP","A","2008",36295.01783,
"GBR","GNI","TOT","USD_CAP","A","2009",34790.932509,
"GBR","GNI","TOT","USD_CAP","A","2010",36493.876974,
"GBR","GNI","TOT","USD_CAP","A","2011",37301.759901,
"GBR","GNI","TOT","USD_CAP","A","2012",37898.894286,
"GBR","GNI","TOT","USD_CAP","A","2013",39129.682644,
"GBR","GNI","TOT","USD_CAP","A","2014",40449.999527,
"GBR","GNI","TOT","USD_CAP","A","2015",41589.483628,
"GBR","GNI","TOT","USD_CAP","A","2016",43054.224677,
"GBR","GNI","TOT","USD_CAP","A","2017",45335.58436,
"GBR","GNI","TOT","USD_CAP","A","2018",48018.307118,
"GBR","GNI","TOT","USD_CAP","A","2019",49071.398299,
"USA","GNI","TOT","USD_CAP","A","2000",36769.626555,
"USA","GNI","TOT","USD_CAP","A","2001",37667.459024,
"USA","GNI","TOT","USD_CAP","A","2002",38389.283048,
"USA","GNI","TOT","USD_CAP","A","2003",39673.157254,
"USA","GNI","TOT","USD_CAP","A","2004",41990.61931,
"USA","GNI","TOT","USD_CAP","A","2005",44485.153365,
"USA","GNI","TOT","USD_CAP","A","2006",47093.106841,
"USA","GNI","TOT","USD_CAP","A","2007",48205.783305,
"USA","GNI","TOT","USD_CAP","A","2008",48219.469829,
"USA","GNI","TOT","USD_CAP","A","2009",46871.999089,
"USA","GNI","TOT","USD_CAP","A","2010",48834.866709,
"USA","GNI","TOT","USD_CAP","A","2011",50754.06237,
"USA","GNI","TOT","USD_CAP","A","2012",53050.564587,
"USA","GNI","TOT","USD_CAP","A","2013",54282.108504,
"USA","GNI","TOT","USD_CAP","A","2014",56664.163248,
"USA","GNI","TOT","USD_CAP","A","2015",58257.916352,
"USA","GNI","TOT","USD_CAP","A","2016",59004.143125,
"USA","GNI","TOT","USD_CAP","A","2017",61394.508333,
"USA","GNI","TOT","USD_CAP","A","2018",64091.264999,
"USA","GNI","TOT","USD_CAP","A","2019",66022.016455,
"CHL","GNI","TOT","USD_CAP","A","2000",9184.635742,
"CHL","GNI","TOT","USD_CAP","A","2001",9608.325663,
"CHL","GNI","TOT","USD_CAP","A","2002",9893.848999,
"CHL","GNI","TOT","USD_CAP","A","2003",10137.192388,
"CHL","GNI","TOT","USD_CAP","A","2004",10793.478744,
"CHL","GNI","TOT","USD_CAP","A","2005",11571.562624,
"CHL","GNI","TOT","USD_CAP","A","2006",13782.459905,
"CHL","GNI","TOT","USD_CAP","A","2007",14990.340515,
"CHL","GNI","TOT","USD_CAP","A","2008",15167.406439,
"CHL","GNI","TOT","USD_CAP","A","2009",15020.027199,
"CHL","GNI","TOT","USD_CAP","A","2010",16849.689471,
"CHL","GNI","TOT","USD_CAP","A","2011",18855.244124,
"CHL","GNI","TOT","USD_CAP","A","2012",20324.547473,
"CHL","GNI","TOT","USD_CAP","A","2013",21221.914262,
"CHL","GNI","TOT","USD_CAP","A","2014",21818.644256,
"CHL","GNI","TOT","USD_CAP","A","2015",21922.842841,
"CHL","GNI","TOT","USD_CAP","A","2016",22621.061945,
"CHL","GNI","TOT","USD_CAP","A","2017",23466.901078,
"CHL","GNI","TOT","USD_CAP","A","2018",24361.972917,
"CHL","GNI","TOT","USD_CAP","A","2019",25799.652967,
"COL","GNI","TOT","USD_CAP","A","2000",7029.154528,"E"
"COL","GNI","TOT","USD_CAP","A","2001",7190.068036,"E"
"COL","GNI","TOT","USD_CAP","A","2002",7349.680028,"E"
"COL","GNI","TOT","USD_CAP","A","2003",7486.006905,"E"
"COL","GNI","TOT","USD_CAP","A","2004",7897.556705,"E"
"COL","GNI","TOT","USD_CAP","A","2005",8248.048242,
"COL","GNI","TOT","USD_CAP","A","2006",8950.323568,
"COL","GNI","TOT","USD_CAP","A","2007",9654.054103,
"COL","GNI","TOT","USD_CAP","A","2008",10001.997612,
"COL","GNI","TOT","USD_CAP","A","2009",10114.276646,
"COL","GNI","TOT","USD_CAP","A","2010",10503.987208,
"COL","GNI","TOT","USD_CAP","A","2011",11263.498784,
"COL","GNI","TOT","USD_CAP","A","2012",11693.376079,
"COL","GNI","TOT","USD_CAP","A","2013",12392.346304,
"COL","GNI","TOT","USD_CAP","A","2014",13012.973571,
"COL","GNI","TOT","USD_CAP","A","2015",13186.717834,
"COL","GNI","TOT","USD_CAP","A","2016",13949.810138,
"COL","GNI","TOT","USD_CAP","A","2017",14263.580923,
"COL","GNI","TOT","USD_CAP","A","2018",15059.958168,"P"
"EST","GNI","TOT","USD_CAP","A","2000",9041.995578,
"EST","GNI","TOT","USD_CAP","A","2001",9780.358627,
"EST","GNI","TOT","USD_CAP","A","2002",11014.063902,
"EST","GNI","TOT","USD_CAP","A","2003",12317.861013,
"EST","GNI","TOT","USD_CAP","A","2004",13672.535367,
"EST","GNI","TOT","USD_CAP","A","2005",15821.26693,
"EST","GNI","TOT","USD_CAP","A","2006",18199.275504,
"EST","GNI","TOT","USD_CAP","A","2007",20413.828822,
"EST","GNI","TOT","USD_CAP","A","2008",21616.934828,
"EST","GNI","TOT","USD_CAP","A","2009",19966.864775,
"EST","GNI","TOT","USD_CAP","A","2010",20623.445752,
"EST","GNI","TOT","USD_CAP","A","2011",23486.850935,
"EST","GNI","TOT","USD_CAP","A","2012",25064.582352,
"EST","GNI","TOT","USD_CAP","A","2013",26932.56179,
"EST","GNI","TOT","USD_CAP","A","2014",28285.009311,
"EST","GNI","TOT","USD_CAP","A","2015",28791.501338,
"EST","GNI","TOT","USD_CAP","A","2016",30871.609766,
"EST","GNI","TOT","USD_CAP","A","2017",33191.16595,
"EST","GNI","TOT","USD_CAP","A","2018",36823.030973,
"EST","GNI","TOT","USD_CAP","A","2019",39134.320084,
"ISR","GNI","TOT","USD_CAP","A","2000",23387.944273,
"ISR","GNI","TOT","USD_CAP","A","2001",23873.200292,
"ISR","GNI","TOT","USD_CAP","A","2002",24287.897252,
"ISR","GNI","TOT","USD_CAP","A","2003",22942.531204,
"ISR","GNI","TOT","USD_CAP","A","2004",24419.618018,
"ISR","GNI","TOT","USD_CAP","A","2005",24528.926486,
"ISR","GNI","TOT","USD_CAP","A","2006",25478.672909,
"ISR","GNI","TOT","USD_CAP","A","2007",27316.338537,
"ISR","GNI","TOT","USD_CAP","A","2008",26773.263488,
"ISR","GNI","TOT","USD_CAP","A","2009",26847.660308,
"ISR","GNI","TOT","USD_CAP","A","2010",28301.20452,
"ISR","GNI","TOT","USD_CAP","A","2011",30085.825927,
"ISR","GNI","TOT","USD_CAP","A","2012",30889.519293,
"ISR","GNI","TOT","USD_CAP","A","2013",33472.668403,
"ISR","GNI","TOT","USD_CAP","A","2014",34074.563643,
"ISR","GNI","TOT","USD_CAP","A","2015",35183.493416,
"ISR","GNI","TOT","USD_CAP","A","2016",37463.667134,
"ISR","GNI","TOT","USD_CAP","A","2017",38776.486534,
"ISR","GNI","TOT","USD_CAP","A","2018",41432.78279,
"ISR","GNI","TOT","USD_CAP","A","2019",42709.205222,
"SVN","GNI","TOT","USD_CAP","A","2000",17961.093792,
"SVN","GNI","TOT","USD_CAP","A","2001",18941.941669,
"SVN","GNI","TOT","USD_CAP","A","2002",20059.677507,
"SVN","GNI","TOT","USD_CAP","A","2003",20860.376875,
"SVN","GNI","TOT","USD_CAP","A","2004",22421.458841,
"SVN","GNI","TOT","USD_CAP","A","2005",23624.494518,
"SVN","GNI","TOT","USD_CAP","A","2006",25351.396575,
"SVN","GNI","TOT","USD_CAP","A","2007",26893.845826,
"SVN","GNI","TOT","USD_CAP","A","2008",28820.02348,"B"
"SVN","GNI","TOT","USD_CAP","A","2009",27074.561747,
"SVN","GNI","TOT","USD_CAP","A","2010",27476.04353,
"SVN","GNI","TOT","USD_CAP","A","2011",28538.672244,
"SVN","GNI","TOT","USD_CAP","A","2012",28595.403683,
"SVN","GNI","TOT","USD_CAP","A","2013",29578.422706,
"SVN","GNI","TOT","USD_CAP","A","2014",30589.399914,
"SVN","GNI","TOT","USD_CAP","A","2015",30656.234899,
"SVN","GNI","TOT","USD_CAP","A","2016",33082.443588,
"SVN","GNI","TOT","USD_CAP","A","2017",35975.610845,
"SVN","GNI","TOT","USD_CAP","A","2018",39537.575476,
"SVN","GNI","TOT","USD_CAP","A","2019",41729.893658,
"OECD","GNI","TOT","USD_CAP","A","2009",33162.127725,"E"
"OECD","GNI","TOT","USD_CAP","A","2010",34631.163647,"E"
"OECD","GNI","TOT","USD_CAP","A","2011",36118.642489,"E"
"OECD","GNI","TOT","USD_CAP","A","2012",37222.166133,"E"
"OECD","GNI","TOT","USD_CAP","A","2013",38498.046088,"E"
"OECD","GNI","TOT","USD_CAP","A","2014",39745.93324,"E"
"OECD","GNI","TOT","USD_CAP","A","2015",40805.988989,"E"
"OECD","GNI","TOT","USD_CAP","A","2016",42103.049062,"E"
"OECD","GNI","TOT","USD_CAP","A","2017",43890.51383,"E"
"LVA","GNI","TOT","USD_CAP","A","2000",8023.145768,
"LVA","GNI","TOT","USD_CAP","A","2001",9061.867712,
"LVA","GNI","TOT","USD_CAP","A","2002",10085.011588,
"LVA","GNI","TOT","USD_CAP","A","2003",10974.030436,
"LVA","GNI","TOT","USD_CAP","A","2004",11987.219783,
"LVA","GNI","TOT","USD_CAP","A","2005",13734.099849,
"LVA","GNI","TOT","USD_CAP","A","2006",15401.384581,
"LVA","GNI","TOT","USD_CAP","A","2007",17638.829325,
"LVA","GNI","TOT","USD_CAP","A","2008",19267.752249,
"LVA","GNI","TOT","USD_CAP","A","2009",18159.795896,
"LVA","GNI","TOT","USD_CAP","A","2010",17836.623307,
"LVA","GNI","TOT","USD_CAP","A","2011",19867.149655,
"LVA","GNI","TOT","USD_CAP","A","2012",21265.332795,
"LVA","GNI","TOT","USD_CAP","A","2013",22760.115316,
"LVA","GNI","TOT","USD_CAP","A","2014",23827.458903,
"LVA","GNI","TOT","USD_CAP","A","2015",24845.125529,
"LVA","GNI","TOT","USD_CAP","A","2016",26670.380641,
"LVA","GNI","TOT","USD_CAP","A","2017",28685.481643,
"LVA","GNI","TOT","USD_CAP","A","2018",31265.883908,
"LVA","GNI","TOT","USD_CAP","A","2019",32547.492954,
"LTU","GNI","TOT","USD_CAP","A","2000",8297.845012,
"LTU","GNI","TOT","USD_CAP","A","2001",9312.594759,
"LTU","GNI","TOT","USD_CAP","A","2002",10369.803908,
"LTU","GNI","TOT","USD_CAP","A","2003",11756.29278,
"LTU","GNI","TOT","USD_CAP","A","2004",12739.056384,
"LTU","GNI","TOT","USD_CAP","A","2005",14296.859446,
"LTU","GNI","TOT","USD_CAP","A","2006",16161.236901,
"LTU","GNI","TOT","USD_CAP","A","2007",18348.185593,
"LTU","GNI","TOT","USD_CAP","A","2008",20066.535788,
"LTU","GNI","TOT","USD_CAP","A","2009",18539.766707,
"LTU","GNI","TOT","USD_CAP","A","2010",19981.334481,
"LTU","GNI","TOT","USD_CAP","A","2011",22215.457506,
"LTU","GNI","TOT","USD_CAP","A","2012",23930.92831,
"LTU","GNI","TOT","USD_CAP","A","2013",26131.355549,
"LTU","GNI","TOT","USD_CAP","A","2014",27851.693958,
"LTU","GNI","TOT","USD_CAP","A","2015",27794.213845,
"LTU","GNI","TOT","USD_CAP","A","2016",29823.078462,
"LTU","GNI","TOT","USD_CAP","A","2017",32645.117465,
"LTU","GNI","TOT","USD_CAP","A","2018",36330.112838,
"LTU","GNI","TOT","USD_CAP","A","2019",38531.679421,
"TUR","GNI","TOT","USD_CAP","A","2009",15153.313278,"E"
"TUR","GNI","TOT","USD_CAP","A","2010",17094.762378,"E"
"TUR","GNI","TOT","USD_CAP","A","2011",19271.939073,"E"
"TUR","GNI","TOT","USD_CAP","A","2012",20311.343376,"E"
"TUR","GNI","TOT","USD_CAP","A","2013",21996.840944,"E"
"TUR","GNI","TOT","USD_CAP","A","2014",23763.576536,"E"
"TUR","GNI","TOT","USD_CAP","A","2015",25422.670086,"E"
"TUR","GNI","TOT","USD_CAP","A","2016",26218.677618,"E"
"TUR","GNI","TOT","USD_CAP","A","2017",27655.248597,"E"
